captured_at,slug,interval_min,market_id,yes_token,window_start,window_end,minutes_left,best_bid,best_ask,mid,spread,bid_size,ask_size,book_levels
2026-09-19T03:28:57.255974+00:00,btc-updown-5m-1789788600,5,4666273,114494507210260491380817455355381734370725096928671443058190310151848287600934,2026-09-19T03:30:00+00:00,2026-09-19T03:35:00+00:00,6.05,0.56,0.57,0.565,0.01,151.22,70.22,96
2026-09-19T03:28:57.255974+00:00,btc-updown-15m-1789788600,15,4666266,3210579337891489756050212604754098005953214907345594716842048624992948818222,2026-09-19T03:30:00+00:00,2026-09-19T03:45:00+00:00,16.05,0.51,0.52,0.515,0.01,63.61,31.7,95
2026-09-19T03:29:58.154326+00:00,btc-updown-5m-1789788600,5,4666273,114494507210260491380817455355381734370725096928671443058190310151848287600934,2026-09-19T03:30:00+00:00,2026-09-19T03:35:00+00:00,5.03,0.44,0.48,0.46,0.04,123.1,231.76,96
2026-09-19T03:29:58.154326+00:00,btc-updown-15m-1789788600,15,4666266,3210579337891489756050212604754098005953214907345594716842048624992948818222,2026-09-19T03:30:00+00:00,2026-09-19T03:45:00+00:00,15.03,0.46,0.47,0.465,0.01,55.0,30.0,91
2026-09-19T03:30:58.958216+00:00,btc-updown-5m-1789788600,5,4666273,114494507210260491380817455355381734370725096928671443058190310151848287600934,2026-09-19T03:30:00+00:00,2026-09-19T03:35:00+00:00,4.03,0.35,0.36,0.355,0.01,41.67,808.77,99
2026-09-19T03:30:58.958216+00:00,btc-updown-5m-1789788900,5,4666321,36923553027144384822742358562973569651162319724718605277088580767502595163762,2026-09-19T03:35:00+00:00,2026-09-19T03:40:00+00:00,9.03,0.52,0.53,0.525,0.01,92.31,136.74,99
2026-09-19T03:30:58.958216+00:00,btc-updown-15m-1789788600,15,4666266,3210579337891489756050212604754098005953214907345594716842048624992948818222,2026-09-19T03:30:00+00:00,2026-09-19T03:45:00+00:00,14.03,0.48,0.49,0.485,0.01,340.0,753.45,99
2026-09-19T03:30:58.958216+00:00,btc-updown-15m-1789789500,15,4666337,55145822860964797252239814933193132404003790105513643962493230462883205255446,2026-09-19T03:45:00+00:00,2026-09-19T04:00:00+00:00,29.03,0.5,0.51,0.505,0.01,281.64,61.02,97
2026-09-19T03:31:59.975253+00:00,btc-updown-5m-1789788600,5,4666273,114494507210260491380817455355381734370725096928671443058190310151848287600934,2026-09-19T03:30:00+00:00,2026-09-19T03:35:00+00:00,3.02,0.64,0.65,0.645,0.01,77.43,487.77,99
2026-09-19T03:31:59.975253+00:00,btc-updown-5m-1789788900,5,4666321,36923553027144384822742358562973569651162319724718605277088580767502595163762,2026-09-19T03:35:00+00:00,2026-09-19T03:40:00+00:00,8.02,0.55,0.56,0.555,0.01,50.0,108.06,99
2026-09-19T03:31:59.975253+00:00,btc-updown-15m-1789788600,15,4666266,3210579337891489756050212604754098005953214907345594716842048624992948818222,2026-09-19T03:30:00+00:00,2026-09-19T03:45:00+00:00,13.02,0.58,0.59,0.585,0.01,115.82,305.34,99
2026-09-19T03:31:59.975253+00:00,btc-updown-15m-1789789500,15,4666337,55145822860964797252239814933193132404003790105513643962493230462883205255446,2026-09-19T03:45:00+00:00,2026-09-19T04:00:00+00:00,28.02,0.51,0.52,0.515,0.01,254.16,95.25,97
2026-09-19T03:33:00.949315+00:00,btc-updown-5m-1789788600,5,4666273,114494507210260491380817455355381734370725096928671443058190310151848287600934,2026-09-19T03:30:00+00:00,2026-09-19T03:35:00+00:00,2.0,0.22,0.23,0.225,0.01,60.0,227.94,99
2026-09-19T03:33:00.949315+00:00,btc-updown-5m-1789788900,5,4666321,36923553027144384822742358562973569651162319724718605277088580767502595163762,2026-09-19T03:35:00+00:00,2026-09-19T03:40:00+00:00,7.0,0.55,0.56,0.555,0.01,42.77,50.0,98
2026-09-19T03:33:00.949315+00:00,btc-updown-15m-1789788600,15,4666266,3210579337891489756050212604754098005953214907345594716842048624992948818222,2026-09-19T03:30:00+00:00,2026-09-19T03:45:00+00:00,12.0,0.44,0.45,0.445,0.01,242.55,246.77,99
2026-09-19T03:33:00.949315+00:00,btc-updown-15m-1789789500,15,4666337,55145822860964797252239814933193132404003790105513643962493230462883205255446,2026-09-19T03:45:00+00:00,2026-09-19T04:00:00+00:00,27.0,0.51,0.52,0.515,0.01,259.16,81.25,97
2026-09-19T03:34:01.964049+00:00,btc-updown-5m-1789788600,5,4666273,114494507210260491380817455355381734370725096928671443058190310151848287600934,2026-09-19T03:30:00+00:00,2026-09-19T03:35:00+00:00,0.98,0.03,0.04,0.035,0.01,461.34,779.92,99
2026-09-19T03:34:01.964049+00:00,btc-updown-5m-1789788900,5,4666321,36923553027144384822742358562973569651162319724718605277088580767502595163762,2026-09-19T03:35:00+00:00,2026-09-19T03:40:00+00:00,5.98,0.52,0.53,0.525,0.01,67.31,20.0,99
2026-09-19T03:34:01.964049+00:00,btc-updown-15m-1789788600,15,4666266,3210579337891489756050212604754098005953214907345594716842048624992948818222,2026-09-19T03:30:00+00:00,2026-09-19T03:45:00+00:00,10.98,0.39,0.4,0.395,0.01,497.0,5.0,99
2026-09-19T03:34:01.964049+00:00,btc-updown-15m-1789789500,15,4666337,55145822860964797252239814933193132404003790105513643962493230462883205255446,2026-09-19T03:45:00+00:00,2026-09-19T04:00:00+00:00,25.98,0.51,0.52,0.515,0.01,409.16,81.25,97
2026-09-19T03:35:02.936253+00:00,btc-updown-5m-1789788900,5,4666321,36923553027144384822742358562973569651162319724718605277088580767502595163762,2026-09-19T03:35:00+00:00,2026-09-19T03:40:00+00:00,4.97,0.47,0.48,0.475,0.01,123.66,606.86,99
2026-09-19T03:35:02.936253+00:00,btc-updown-5m-1789789200,5,4666323,52752853129340491814826751110476404535281092918311052638352135915134636874960,2026-09-19T03:40:00+00:00,2026-09-19T03:45:00+00:00,9.97,0.52,0.53,0.525,0.01,74.18,66.3,99
2026-09-19T03:35:02.936253+00:00,btc-updown-15m-1789788600,15,4666266,3210579337891489756050212604754098005953214907345594716842048624992948818222,2026-09-19T03:30:00+00:00,2026-09-19T03:45:00+00:00,9.97,0.37,0.38,0.375,0.01,147.76,468.36,99
2026-09-19T03:35:02.936253+00:00,btc-updown-15m-1789789500,15,4666337,55145822860964797252239814933193132404003790105513643962493230462883205255446,2026-09-19T03:45:00+00:00,2026-09-19T04:00:00+00:00,24.97,0.51,0.52,0.515,0.01,409.16,81.25,97
2026-09-19T03:36:03.904937+00:00,btc-updown-5m-1789788900,5,4666321,36923553027144384822742358562973569651162319724718605277088580767502595163762,2026-09-19T03:35:00+00:00,2026-09-19T03:40:00+00:00,3.95,0.52,0.53,0.525,0.01,160.74,206.0,99
2026-09-19T03:36:03.904937+00:00,btc-updown-5m-1789789200,5,4666323,52752853129340491814826751110476404535281092918311052638352135915134636874960,2026-09-19T03:40:00+00:00,2026-09-19T03:45:00+00:00,8.95,0.53,0.54,0.535,0.01,47.78,184.02,99
2026-09-19T03:36:03.904937+00:00,btc-updown-15m-1789788600,15,4666266,3210579337891489756050212604754098005953214907345594716842048624992948818222,2026-09-19T03:30:00+00:00,2026-09-19T03:45:00+00:00,8.95,0.38,0.39,0.385,0.01,420.73,60.0,99
2026-09-19T03:36:03.904937+00:00,btc-updown-15m-1789789500,15,4666337,55145822860964797252239814933193132404003790105513643962493230462883205255446,2026-09-19T03:45:00+00:00,2026-09-19T04:00:00+00:00,23.95,0.51,0.52,0.515,0.01,360.14,81.25,97
2026-09-19T03:37:04.920048+00:00,btc-updown-5m-1789788900,5,4666321,36923553027144384822742358562973569651162319724718605277088580767502595163762,2026-09-19T03:35:00+00:00,2026-09-19T03:40:00+00:00,2.93,0.51,0.52,0.515,0.01,131.93,492.03,99
2026-09-19T03:37:04.920048+00:00,btc-updown-5m-1789789200,5,4666323,52752853129340491814826751110476404535281092918311052638352135915134636874960,2026-09-19T03:40:00+00:00,2026-09-19T03:45:00+00:00,7.93,0.53,0.54,0.535,0.01,30.0,184.02,99
2026-09-19T03:37:04.920048+00:00,btc-updown-15m-1789788600,15,4666266,3210579337891489756050212604754098005953214907345594716842048624992948818222,2026-09-19T03:30:00+00:00,2026-09-19T03:45:00+00:00,7.93,0.39,0.4,0.395,0.01,133.36,507.01,99
2026-09-19T03:37:04.920048+00:00,btc-updown-15m-1789789500,15,4666337,55145822860964797252239814933193132404003790105513643962493230462883205255446,2026-09-19T03:45:00+00:00,2026-09-19T04:00:00+00:00,22.93,0.51,0.52,0.515,0.01,259.16,81.25,97
2026-09-19T03:38:05.899693+00:00,btc-updown-5m-1789788900,5,4666321,36923553027144384822742358562973569651162319724718605277088580767502595163762,2026-09-19T03:35:00+00:00,2026-09-19T03:40:00+00:00,1.92,0.4,0.41,0.405,0.01,155.86,313.36,99
2026-09-19T03:38:05.899693+00:00,btc-updown-5m-1789789200,5,4666323,52752853129340491814826751110476404535281092918311052638352135915134636874960,2026-09-19T03:40:00+00:00,2026-09-19T03:45:00+00:00,6.92,0.54,0.55,0.545,0.01,25.98,214.78,99
2026-09-19T03:38:05.899693+00:00,btc-updown-15m-1789788600,15,4666266,3210579337891489756050212604754098005953214907345594716842048624992948818222,2026-09-19T03:30:00+00:00,2026-09-19T03:45:00+00:00,6.92,0.36,0.37,0.365,0.01,91.69,172.45,99
2026-09-19T03:38:05.899693+00:00,btc-updown-15m-1789789500,15,4666337,55145822860964797252239814933193132404003790105513643962493230462883205255446,2026-09-19T03:45:00+00:00,2026-09-19T04:00:00+00:00,21.92,0.51,0.52,0.515,0.01,259.16,81.25,97
2026-09-19T03:39:06.863675+00:00,btc-updown-5m-1789788900,5,4666321,36923553027144384822742358562973569651162319724718605277088580767502595163762,2026-09-19T03:35:00+00:00,2026-09-19T03:40:00+00:00,0.9,0.79,0.8,0.795,0.01,234.5,60.21,99
2026-09-19T03:39:06.863675+00:00,btc-updown-5m-1789789200,5,4666323,52752853129340491814826751110476404535281092918311052638352135915134636874960,2026-09-19T03:40:00+00:00,2026-09-19T03:45:00+00:00,5.9,0.52,0.54,0.53,0.02,33.45,50.0,98
2026-09-19T03:39:06.863675+00:00,btc-updown-15m-1789788600,15,4666266,3210579337891489756050212604754098005953214907345594716842048624992948818222,2026-09-19T03:30:00+00:00,2026-09-19T03:45:00+00:00,5.9,0.36,0.37,0.365,0.01,15.0,40.66,99
2026-09-19T03:39:06.863675+00:00,btc-updown-15m-1789789500,15,4666337,55145822860964797252239814933193132404003790105513643962493230462883205255446,2026-09-19T03:45:00+00:00,2026-09-19T04:00:00+00:00,20.9,0.51,0.52,0.515,0.01,259.16,81.25,97
2026-09-19T03:40:07.820737+00:00,btc-updown-5m-1789789200,5,4666323,52752853129340491814826751110476404535281092918311052638352135915134636874960,2026-09-19T03:40:00+00:00,2026-09-19T03:45:00+00:00,4.88,0.56,0.57,0.565,0.01,660.33,155.47,99
2026-09-19T03:40:07.820737+00:00,btc-updown-5m-1789789500,5,4666344,104900158915927065689833024820375933711236730254237923240448153999126378836268,2026-09-19T03:45:00+00:00,2026-09-19T03:50:00+00:00,9.88,0.5,0.51,0.505,0.01,295.05,226.86,97
2026-09-19T03:40:07.820737+00:00,btc-updown-15m-1789788600,15,4666266,3210579337891489756050212604754098005953214907345594716842048624992948818222,2026-09-19T03:30:00+00:00,2026-09-19T03:45:00+00:00,4.88,0.36,0.37,0.365,0.01,123.0,257.0,99
2026-09-19T03:40:07.820737+00:00,btc-updown-15m-1789789500,15,4666337,55145822860964797252239814933193132404003790105513643962493230462883205255446,2026-09-19T03:45:00+00:00,2026-09-19T04:00:00+00:00,19.88,0.51,0.52,0.515,0.01,369.16,76.25,97
2026-09-19T03:41:08.825911+00:00,btc-updown-5m-1789789200,5,4666323,52752853129340491814826751110476404535281092918311052638352135915134636874960,2026-09-19T03:40:00+00:00,2026-09-19T03:45:00+00:00,3.87,0.63,0.64,0.635,0.01,528.69,122.67,99
2026-09-19T03:41:08.825911+00:00,btc-updown-5m-1789789500,5,4666344,104900158915927065689833024820375933711236730254237923240448153999126378836268,2026-09-19T03:45:00+00:00,2026-09-19T03:50:00+00:00,8.87,0.5,0.51,0.505,0.01,155.98,30.0,98
2026-09-19T03:41:08.825911+00:00,btc-updown-15m-1789788600,15,4666266,3210579337891489756050212604754098005953214907345594716842048624992948818222,2026-09-19T03:30:00+00:00,2026-09-19T03:45:00+00:00,3.87,0.34,0.35,0.345,0.01,19.85,483.48,99
2026-09-19T03:41:08.825911+00:00,btc-updown-15m-1789789500,15,4666337,55145822860964797252239814933193132404003790105513643962493230462883205255446,2026-09-19T03:45:00+00:00,2026-09-19T04:00:00+00:00,18.87,0.51,0.52,0.515,0.01,244.16,69.25,97
2026-09-19T03:42:09.793676+00:00,btc-updown-5m-1789789200,5,4666323,52752853129340491814826751110476404535281092918311052638352135915134636874960,2026-09-19T03:40:00+00:00,2026-09-19T03:45:00+00:00,2.85,0.59,0.6,0.595,0.01,44.75,575.95,99
2026-09-19T03:42:09.793676+00:00,btc-updown-5m-1789789500,5,4666344,104900158915927065689833024820375933711236730254237923240448153999126378836268,2026-09-19T03:45:00+00:00,2026-09-19T03:50:00+00:00,7.85,0.51,0.52,0.515,0.01,79.0,95.95,98
2026-09-19T03:42:09.793676+00:00,btc-updown-15m-1789788600,15,4666266,3210579337891489756050212604754098005953214907345594716842048624992948818222,2026-09-19T03:30:00+00:00,2026-09-19T03:45:00+00:00,2.85,0.26,0.27,0.265,0.01,165.0,193.22,99
2026-09-19T03:42:09.793676+00:00,btc-updown-15m-1789789500,15,4666337,55145822860964797252239814933193132404003790105513643962493230462883205255446,2026-09-19T03:45:00+00:00,2026-09-19T04:00:00+00:00,17.85,0.51,0.52,0.515,0.01,244.16,59.25,97
2026-09-19T03:43:10.767974+00:00,btc-updown-5m-1789789200,5,4666323,52752853129340491814826751110476404535281092918311052638352135915134636874960,2026-09-19T03:40:00+00:00,2026-09-19T03:45:00+00:00,1.83,0.96,0.97,0.965,0.01,383.62,150.0,99
2026-09-19T03:43:10.767974+00:00,btc-updown-5m-1789789500,5,4666344,104900158915927065689833024820375933711236730254237923240448153999126378836268,2026-09-19T03:45:00+00:00,2026-09-19T03:50:00+00:00,6.83,0.51,0.52,0.515,0.01,79.0,143.95,98
2026-09-19T03:43:10.767974+00:00,btc-updown-15m-1789788600,15,4666266,3210579337891489756050212604754098005953214907345594716842048624992948818222,2026-09-19T03:30:00+00:00,2026-09-19T03:45:00+00:00,1.83,0.84,0.85,0.845,0.01,483.13,125.0,99
2026-09-19T03:43:10.767974+00:00,btc-updown-15m-1789789500,15,4666337,55145822860964797252239814933193132404003790105513643962493230462883205255446,2026-09-19T03:45:00+00:00,2026-09-19T04:00:00+00:00,16.83,0.51,0.52,0.515,0.01,203.52,109.25,97
2026-09-19T03:44:11.724305+00:00,btc-updown-5m-1789789500,5,4666344,104900158915927065689833024820375933711236730254237923240448153999126378836268,2026-09-19T03:45:00+00:00,2026-09-19T03:50:00+00:00,5.82,0.51,0.52,0.515,0.01,22.78,77.31,99
2026-09-19T03:44:11.724305+00:00,btc-updown-15m-1789788600,15,4666266,3210579337891489756050212604754098005953214907345594716842048624992948818222,2026-09-19T03:30:00+00:00,2026-09-19T03:45:00+00:00,0.82,0.92,0.93,0.925,0.01,40.0,160.92,98
2026-09-19T03:44:11.724305+00:00,btc-updown-15m-1789789500,15,4666337,55145822860964797252239814933193132404003790105513643962493230462883205255446,2026-09-19T03:45:00+00:00,2026-09-19T04:00:00+00:00,15.82,0.51,0.52,0.515,0.01,223.52,102.9,91
2026-09-19T03:45:12.571503+00:00,btc-updown-5m-1789789500,5,4666344,104900158915927065689833024820375933711236730254237923240448153999126378836268,2026-09-19T03:45:00+00:00,2026-09-19T03:50:00+00:00,4.8,0.59,0.6,0.595,0.01,626.75,36.36,99
2026-09-19T03:45:12.571503+00:00,btc-updown-5m-1789789800,5,4666367,46041450876782987395874015149849309200995332702772204839733006515102375170133,2026-09-19T03:50:00+00:00,2026-09-19T03:55:00+00:00,9.8,0.5,0.51,0.505,0.01,305.05,142.44,97
2026-09-19T03:45:12.571503+00:00,btc-updown-15m-1789789500,15,4666337,55145822860964797252239814933193132404003790105513643962493230462883205255446,2026-09-19T03:45:00+00:00,2026-09-19T04:00:00+00:00,14.8,0.53,0.54,0.535,0.01,296.35,5.0,99
2026-09-19T03:45:12.571503+00:00,btc-updown-15m-1789790400,15,4666484,96278124520006910147114941859917481572762563648980753295534935336517889744377,2026-09-19T04:00:00+00:00,2026-09-19T04:15:00+00:00,29.8,0.49,0.5,0.495,0.01,322.6,131.6,99
2026-09-19T03:46:13.535601+00:00,btc-updown-5m-1789789500,5,4666344,104900158915927065689833024820375933711236730254237923240448153999126378836268,2026-09-19T03:45:00+00:00,2026-09-19T03:50:00+00:00,3.78,0.71,0.72,0.715,0.01,641.52,133.25,99
2026-09-19T03:46:13.535601+00:00,btc-updown-5m-1789789800,5,4666367,46041450876782987395874015149849309200995332702772204839733006515102375170133,2026-09-19T03:50:00+00:00,2026-09-19T03:55:00+00:00,8.78,0.5,0.51,0.505,0.01,325.05,137.44,97
2026-09-19T03:46:13.535601+00:00,btc-updown-15m-1789789500,15,4666337,55145822860964797252239814933193132404003790105513643962493230462883205255446,2026-09-19T03:45:00+00:00,2026-09-19T04:00:00+00:00,13.78,0.57,0.58,0.575,0.01,64.66,25.0,99
2026-09-19T03:46:13.535601+00:00,btc-updown-15m-1789790400,15,4666484,96278124520006910147114941859917481572762563648980753295534935336517889744377,2026-09-19T04:00:00+00:00,2026-09-19T04:15:00+00:00,28.78,0.49,0.5,0.495,0.01,307.6,131.6,99
2026-09-19T03:47:14.550132+00:00,btc-updown-5m-1789789500,5,4666344,104900158915927065689833024820375933711236730254237923240448153999126378836268,2026-09-19T03:45:00+00:00,2026-09-19T03:50:00+00:00,2.77,0.74,0.75,0.745,0.01,403.27,58.03,99
2026-09-19T03:47:14.550132+00:00,btc-updown-5m-1789789800,5,4666367,46041450876782987395874015149849309200995332702772204839733006515102375170133,2026-09-19T03:50:00+00:00,2026-09-19T03:55:00+00:00,7.77,0.5,0.51,0.505,0.01,319.05,109.44,97
2026-09-19T03:47:14.550132+00:00,btc-updown-15m-1789789500,15,4666337,55145822860964797252239814933193132404003790105513643962493230462883205255446,2026-09-19T03:45:00+00:00,2026-09-19T04:00:00+00:00,12.77,0.59,0.6,0.595,0.01,355.73,235.29,99
2026-09-19T03:47:14.550132+00:00,btc-updown-15m-1789790400,15,4666484,96278124520006910147114941859917481572762563648980753295534935336517889744377,2026-09-19T04:00:00+00:00,2026-09-19T04:15:00+00:00,27.77,0.49,0.5,0.495,0.01,227.6,126.6,99
2026-09-19T03:48:15.498944+00:00,btc-updown-5m-1789789500,5,4666344,104900158915927065689833024820375933711236730254237923240448153999126378836268,2026-09-19T03:45:00+00:00,2026-09-19T03:50:00+00:00,1.75,0.56,0.57,0.565,0.01,60.73,488.39,99
2026-09-19T03:48:15.498944+00:00,btc-updown-5m-1789789800,5,4666367,46041450876782987395874015149849309200995332702772204839733006515102375170133,2026-09-19T03:50:00+00:00,2026-09-19T03:55:00+00:00,6.75,0.5,0.51,0.505,0.01,244.15,57.0,98
2026-09-19T03:48:15.498944+00:00,btc-updown-15m-1789789500,15,4666337,55145822860964797252239814933193132404003790105513643962493230462883205255446,2026-09-19T03:45:00+00:00,2026-09-19T04:00:00+00:00,11.75,0.51,0.52,0.515,0.01,93.85,553.38,99
2026-09-19T03:48:15.498944+00:00,btc-updown-15m-1789790400,15,4666484,96278124520006910147114941859917481572762563648980753295534935336517889744377,2026-09-19T04:00:00+00:00,2026-09-19T04:15:00+00:00,26.75,0.49,0.5,0.495,0.01,266.37,106.4,99
2026-09-19T03:49:16.487968+00:00,btc-updown-5m-1789789500,5,4666344,104900158915927065689833024820375933711236730254237923240448153999126378836268,2026-09-19T03:45:00+00:00,2026-09-19T03:50:00+00:00,0.73,0.98,0.99,0.985,0.01,411.43,2366.25,99
2026-09-19T03:49:16.487968+00:00,btc-updown-5m-1789789800,5,4666367,46041450876782987395874015149849309200995332702772204839733006515102375170133,2026-09-19T03:50:00+00:00,2026-09-19T03:55:00+00:00,5.73,0.52,0.53,0.525,0.01,25.0,220.28,99
2026-09-19T03:49:16.487968+00:00,btc-updown-15m-1789789500,15,4666337,55145822860964797252239814933193132404003790105513643962493230462883205255446,2026-09-19T03:45:00+00:00,2026-09-19T04:00:00+00:00,10.73,0.64,0.65,0.645,0.01,25.0,293.72,99
2026-09-19T03:49:16.487968+00:00,btc-updown-15m-1789790400,15,4666484,96278124520006910147114941859917481572762563648980753295534935336517889744377,2026-09-19T04:00:00+00:00,2026-09-19T04:15:00+00:00,25.73,0.49,0.5,0.495,0.01,186.37,127.07,99
2026-09-19T03:50:17.457238+00:00,btc-updown-5m-1789789800,5,4666367,46041450876782987395874015149849309200995332702772204839733006515102375170133,2026-09-19T03:50:00+00:00,2026-09-19T03:55:00+00:00,4.72,0.41,0.42,0.415,0.01,403.99,332.1,99
2026-09-19T03:50:17.457238+00:00,btc-updown-5m-1789790100,5,4666449,95720936719365514698980372458129741774128566288171777825216652243254655321387,2026-09-19T03:55:00+00:00,2026-09-19T04:00:00+00:00,9.72,0.51,0.52,0.515,0.01,79.0,60.56,98
2026-09-19T03:50:17.457238+00:00,btc-updown-15m-1789789500,15,4666337,55145822860964797252239814933193132404003790105513643962493230462883205255446,2026-09-19T03:45:00+00:00,2026-09-19T04:00:00+00:00,9.72,0.57,0.58,0.575,0.01,170.08,390.0,99
2026-09-19T03:50:17.457238+00:00,btc-updown-15m-1789790400,15,4666484,96278124520006910147114941859917481572762563648980753295534935336517889744377,2026-09-19T04:00:00+00:00,2026-09-19T04:15:00+00:00,24.72,0.49,0.5,0.495,0.01,266.37,106.4,99
2026-09-19T03:51:18.447707+00:00,btc-updown-5m-1789789800,5,4666367,46041450876782987395874015149849309200995332702772204839733006515102375170133,2026-09-19T03:50:00+00:00,2026-09-19T03:55:00+00:00,3.7,0.19,0.2,0.195,0.01,30.0,591.62,99
2026-09-19T03:51:18.447707+00:00,btc-updown-5m-1789790100,5,4666449,95720936719365514698980372458129741774128566288171777825216652243254655321387,2026-09-19T03:55:00+00:00,2026-09-19T04:00:00+00:00,8.7,0.51,0.52,0.515,0.01,79.0,80.56,98
2026-09-19T03:51:18.447707+00:00,btc-updown-15m-1789789500,15,4666337,55145822860964797252239814933193132404003790105513643962493230462883205255446,2026-09-19T03:45:00+00:00,2026-09-19T04:00:00+00:00,8.7,0.4,0.41,0.405,0.01,210.66,35.0,99
2026-09-19T03:51:18.447707+00:00,btc-updown-15m-1789790400,15,4666484,96278124520006910147114941859917481572762563648980753295534935336517889744377,2026-09-19T04:00:00+00:00,2026-09-19T04:15:00+00:00,23.7,0.49,0.5,0.495,0.01,266.37,106.4,99
2026-09-19T03:52:19.451991+00:00,btc-updown-5m-1789789800,5,4666367,46041450876782987395874015149849309200995332702772204839733006515102375170133,2026-09-19T03:50:00+00:00,2026-09-19T03:55:00+00:00,2.68,0.52,0.53,0.525,0.01,111.91,680.07,99
2026-09-19T03:52:19.451991+00:00,btc-updown-5m-1789790100,5,4666449,95720936719365514698980372458129741774128566288171777825216652243254655321387,2026-09-19T03:55:00+00:00,2026-09-19T04:00:00+00:00,7.68,0.51,0.52,0.515,0.01,64.0,68.63,98
2026-09-19T03:52:19.451991+00:00,btc-updown-15m-1789789500,15,4666337,55145822860964797252239814933193132404003790105513643962493230462883205255446,2026-09-19T03:45:00+00:00,2026-09-19T04:00:00+00:00,7.68,0.63,0.64,0.635,0.01,15.0,450.62,99
